new_trial.started,new_trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,continue_from_intro.keys,continue_from_intro.rt,continue_from_intro.duration,frame0_2.started,frame0_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ending.started,ending.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instruction,action,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1244.8577,1245.1816,space,0.292900001,,1245.1816,1271.7941,space,26.5723,,1271.7943,1272.0594,n,0.2356,,0,34,34,3,1,"observe object 1, observe object 2, observe object 3, observe object 4, delay, observe object 5, observe object 6, observe object 7, if location of object 6 not equal location of object 7 , then location of object 5 equal top right , else location of object 2 not equal location of object 3 or location of object 1 equal location of object 4 ?",false,./for_xx/trial7/frames/epoch0.png,./for_xx/trial7/frames/epoch1.png,./for_xx/trial7/frames/epoch2.png,./for_xx/trial7/frames/epoch3.png,./for_xx/trial7/frames/epoch4.png,./for_xx/trial7/frames/epoch5.png,./for_xx/trial7/frames/epoch6.png,./for_xx/trial7/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1272.0688,1272.2928,space,0.2098,,1272.2929,1313.9399,space,41.612,,1313.94,1314.1759,n,0.2176,,0,35,35,0,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if location of object 1 not equal location of object 8 or location of object 2 equal location of object 6 , then location of object 5 not equal location of object 7 , else location of object 3 equal location of object 4 ?",false,./for_xx/trial9/frames/epoch0.png,./for_xx/trial9/frames/epoch1.png,./for_xx/trial9/frames/epoch2.png,./for_xx/trial9/frames/epoch3.png,./for_xx/trial9/frames/epoch4.png,./for_xx/trial9/frames/epoch5.png,./for_xx/trial9/frames/epoch6.png,./for_xx/trial9/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1314.1877,1314.8092,space,0.6081,,1314.8093,1370.8346,space,56.0069,,1370.8347,1371.133,n,0.2672,,0,36,36,22,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, delay, observe object 6, observe object 7, if category of object 3 equal category of object 2 , then object of object 1 not equal object of object 5 , else category of object 7 equal couches and object of object 4 not equal object of object 6 ?",false,./for_xx/trial301/frames/epoch0.png,./for_xx/trial301/frames/epoch1.png,./for_xx/trial301/frames/epoch2.png,./for_xx/trial301/frames/epoch3.png,./for_xx/trial301/frames/epoch4.png,./for_xx/trial301/frames/epoch5.png,./for_xx/trial301/frames/epoch6.png,./for_xx/trial301/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1371.1434,1371.3339,space,0.1798,,1371.334,1396.4398,space,25.0685,,1396.44,1396.7065,n,0.2367,,0,37,37,35,1,"observe object 1, observe object 2, observe object 3, observe object 4, delay, observe object 5, observe object 6, observe object 7, if category of object 2 not equal benches , then category of object 1 equal category of object 6 , else object of object 3 equal object of object 5 and location of object 4 not equal location of object 7 ?",false,./for_xx/trial311/frames/epoch0.png,./for_xx/trial311/frames/epoch1.png,./for_xx/trial311/frames/epoch2.png,./for_xx/trial311/frames/epoch3.png,./for_xx/trial311/frames/epoch4.png,./for_xx/trial311/frames/epoch5.png,./for_xx/trial311/frames/epoch6.png,./for_xx/trial311/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1396.7177,1396.9355,space,0.203400001,,1396.9355,1411.7472,space,14.7859,,1411.7473,1411.9811,n,0.2233,,0,38,38,40,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if location of object 1 not equal location of object 4 and location of object 8 not equal location of object 3 , then category of object 7 not equal category of object 6 , else object of object 2 not equal object of object 5 ?",false,./for_xx/trial303/frames/epoch0.png,./for_xx/trial303/frames/epoch1.png,./for_xx/trial303/frames/epoch2.png,./for_xx/trial303/frames/epoch3.png,./for_xx/trial303/frames/epoch4.png,./for_xx/trial303/frames/epoch5.png,./for_xx/trial303/frames/epoch6.png,./for_xx/trial303/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1411.9916,1412.2457,space,0.2426,,1412.2458,1432.1251,space,19.8465,,1432.1252,1432.358,n,0.221,,0,39,39,49,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, delay, observe object 5, if location of object 2 equal bottom left , then location of object 5 not equal top left or category of object 3 not equal benches , else location of object 1 not equal location of object 4 ?",false,./for_xx/trial302/frames/epoch0.png,./for_xx/trial302/frames/epoch1.png,./for_xx/trial302/frames/epoch2.png,./for_xx/trial302/frames/epoch3.png,./for_xx/trial302/frames/epoch4.png,./for_xx/trial302/frames/epoch5.png,./for_xx/trial302/frames/epoch6.png,./for_xx/nullframe.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1432.3671,1432.6225,space,0.245,,1432.6225,1515.8922,space,83.2362,,1515.8924,1516.3253,y,0.4,,0,40,40,13,1,"observe object 1, observe object 2, observe object 3, delay, observe object 4, delay, observe object 5, observe object 6, if category of object 6 equal benches and location of object 3 not equal top left , then location of object 2 not equal location of object 1 , else category of object 4 not equal category of object 5 ?",true,./for_xx/trial314/frames/epoch0.png,./for_xx/trial314/frames/epoch1.png,./for_xx/trial314/frames/epoch2.png,./for_xx/trial314/frames/epoch3.png,./for_xx/trial314/frames/epoch4.png,./for_xx/trial314/frames/epoch5.png,./for_xx/trial314/frames/epoch6.png,./for_xx/trial314/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1516.3381,1516.6578,space,0.2815,,1516.6578,1543.6057,space,26.9048,,1543.6059,1544.0737,y,0.4393,,0,41,41,46,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if category of object 3 not equal lighting or category of object 7 not equal category of object 6 , then category of object 1 equal category of object 2 , else category of object 4 equal category of object 5 ?",true,./for_xx/trial101/frames/epoch0.png,./for_xx/trial101/frames/epoch1.png,./for_xx/trial101/frames/epoch2.png,./for_xx/trial101/frames/epoch3.png,./for_xx/trial101/frames/epoch4.png,./for_xx/trial101/frames/epoch5.png,./for_xx/trial101/frames/epoch6.png,./for_xx/trial101/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1544.0834,1544.4399,space,0.321099999,,1544.4399,1561.8801,space,17.398,,1561.8802,1562.214,y,0.3248,,0,42,42,32,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 5 not equal object of object 1 , then object of object 4 equal object of object 6 or object of object 3 equal object of object 8 , else object of object 2 not equal object of object 7 ?",true,./for_xx/trial201/frames/epoch0.png,./for_xx/trial201/frames/epoch1.png,./for_xx/trial201/frames/epoch2.png,./for_xx/trial201/frames/epoch3.png,./for_xx/trial201/frames/epoch4.png,./for_xx/trial201/frames/epoch5.png,./for_xx/trial201/frames/epoch6.png,./for_xx/trial201/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1562.2248,1562.5812,space,0.3336,,1562.5813,1585.0236,space,22.4036,,1585.0237,1585.2922,n,0.2478,,0,43,43,43,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 1 not equal benches and category of object 2 not equal category of object 4 , then category of object 3 equal tables , else category of object 6 equal category of object 5 ?",false,./for_xx/trial100/frames/epoch0.png,./for_xx/trial100/frames/epoch1.png,./for_xx/trial100/frames/epoch2.png,./for_xx/trial100/frames/epoch3.png,./for_xx/trial100/frames/epoch4.png,./for_xx/trial100/frames/epoch5.png,./for_xx/nullframe.png,./for_xx/nullframe.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1585.302,1585.5595,space,0.2396,,1585.5595,1604.3647,space,18.7794,,1604.3648,1604.8688,y,0.4838,,0,44,44,21,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 5 not equal tables , then category of object 1 equal boats or category of object 3 not equal category of object 2 , else category of object 4 equal category of object 6 ?",true,./for_xx/trial105/frames/epoch0.png,./for_xx/trial105/frames/epoch1.png,./for_xx/trial105/frames/epoch2.png,./for_xx/trial105/frames/epoch3.png,./for_xx/trial105/frames/epoch4.png,./for_xx/trial105/frames/epoch5.png,./for_xx/trial105/frames/epoch6.png,./for_xx/trial105/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1604.8799,1605.2689,space,0.3514,,1605.269,1676.9331,space,71.6408,,1676.9332,1677.5324,y,0.581,,0,45,45,48,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if location of object 3 equal location of object 5 and object of object 2 not equal object of object 7 , then object of object 1 not equal object of object 4 , else object of object 8 equal object of object 6 ?",true,./for_xx/trial305/frames/epoch0.png,./for_xx/trial305/frames/epoch1.png,./for_xx/trial305/frames/epoch2.png,./for_xx/trial305/frames/epoch3.png,./for_xx/trial305/frames/epoch4.png,./for_xx/trial305/frames/epoch5.png,./for_xx/trial305/frames/epoch6.png,./for_xx/trial305/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1677.5413,1678.2664,space,0.7038,,1678.2665,1701.0167,space,22.7042,,1701.0168,1701.2822,n,0.2347,,0,46,46,8,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 7 equal location of object 1 , then location of object 5 equal location of object 6 or location of object 3 equal location of object 4 , else location of object 2 equal top right ?",false,./for_xx/trial1/frames/epoch0.png,./for_xx/trial1/frames/epoch1.png,./for_xx/trial1/frames/epoch2.png,./for_xx/trial1/frames/epoch3.png,./for_xx/trial1/frames/epoch4.png,./for_xx/trial1/frames/epoch5.png,./for_xx/trial1/frames/epoch6.png,./for_xx/nullframe.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1701.2917,1701.5493,space,0.2215,,1701.5493,1724.3576,space,22.765,,1724.3577,1724.5564,n,0.1905,,0,47,47,18,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if category of object 6 not equal category of object 3 , then category of object 7 equal category of object 2 and category of object 1 not equal couches , else category of object 4 equal category of object 5 ?",false,./for_xx/trial103/frames/epoch0.png,./for_xx/trial103/frames/epoch1.png,./for_xx/trial103/frames/epoch2.png,./for_xx/trial103/frames/epoch3.png,./for_xx/trial103/frames/epoch4.png,./for_xx/trial103/frames/epoch5.png,./for_xx/trial103/frames/epoch6.png,./for_xx/trial103/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1724.5672,1724.7896,space,0.209200001,,1724.7896,1745.4684,space,20.6622,,1745.4685,1746.635,y,1.1325,,0,48,48,47,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 5 equal category of object 1 , then category of object 6 equal cars and category of object 4 equal category of object 2 , else category of object 3 not equal chairs ?",true,./for_xx/trial108/frames/epoch0.png,./for_xx/trial108/frames/epoch1.png,./for_xx/trial108/frames/epoch2.png,./for_xx/trial108/frames/epoch3.png,./for_xx/trial108/frames/epoch4.png,./for_xx/trial108/frames/epoch5.png,./for_xx/nullframe.png,./for_xx/nullframe.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1746.6466,1747.2013,space,0.5266,,1747.2014,1785.4861,space,38.2398,,1785.4862,1785.7526,n,0.260299999,,0,49,49,39,1,"observe object 1, observe object 2, observe object 3, delay, observe object 4, observe object 5, observe object 6, observe object 7, if object of object 6 not equal object of object 4 , then location of object 5 equal bottom right , else object of object 7 not equal object of object 3 and category of object 1 not equal category of object 2 ?",false,./for_xx/trial319/frames/epoch0.png,./for_xx/trial319/frames/epoch1.png,./for_xx/trial319/frames/epoch2.png,./for_xx/trial319/frames/epoch3.png,./for_xx/trial319/frames/epoch4.png,./for_xx/trial319/frames/epoch5.png,./for_xx/trial319/frames/epoch6.png,./for_xx/trial319/frames/epoch7.png
