new_trial.started,new_trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,continue_from_intro.keys,continue_from_intro.rt,continue_from_intro.duration,frame0_2.started,frame0_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ending.started,ending.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instruction,action,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1218.688,1219.371,space,0.663,,1219.371,1238.322,space,18.921,,1238.322,1238.617,n,0.281,,0,35,35,37,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, delay, observe object 6, observe object 7, if location of object 5 not equal location of object 3 , then location of object 1 not equal top left or object of object 4 not equal object of object 2 , else location of object 6 equal location of object 7 ?",false,./for_xx/trial317/frames/epoch0.png,./for_xx/trial317/frames/epoch1.png,./for_xx/trial317/frames/epoch2.png,./for_xx/trial317/frames/epoch3.png,./for_xx/trial317/frames/epoch4.png,./for_xx/trial317/frames/epoch5.png,./for_xx/trial317/frames/epoch6.png,./for_xx/trial317/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1238.619,1295.979,space,57.337,,1295.98,1318.071,space,22.068,,1318.072,1319.043,n,0.957,,0,36,36,28,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 7 equal top right , then location of object 3 equal location of object 5 and location of object 4 equal location of object 2 , else location of object 1 not equal location of object 6 ?",false,./for_xx/trial3/frames/epoch0.png,./for_xx/trial3/frames/epoch1.png,./for_xx/trial3/frames/epoch2.png,./for_xx/trial3/frames/epoch3.png,./for_xx/trial3/frames/epoch4.png,./for_xx/trial3/frames/epoch5.png,./for_xx/trial3/frames/epoch6.png,./for_xx/trial3/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1319.044,1320.749,space,1.688,,1320.749,1334.707,space,13.925,,1334.707,1335.101,n,0.386,,0,37,37,39,1,"observe object 1, observe object 2, observe object 3, delay, observe object 4, observe object 5, observe object 6, observe object 7, if object of object 6 not equal object of object 4 , then location of object 5 equal bottom right , else object of object 7 not equal object of object 3 and category of object 1 not equal category of object 2 ?",false,./for_xx/trial319/frames/epoch0.png,./for_xx/trial319/frames/epoch1.png,./for_xx/trial319/frames/epoch2.png,./for_xx/trial319/frames/epoch3.png,./for_xx/trial319/frames/epoch4.png,./for_xx/trial319/frames/epoch5.png,./for_xx/trial319/frames/epoch6.png,./for_xx/trial319/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1335.103,1336.294,space,1.165,,1336.294,1354.256,space,17.934,,1354.256,1354.65,y,0.388,,0,38,38,32,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 5 not equal object of object 1 , then object of object 4 equal object of object 6 or object of object 3 equal object of object 8 , else object of object 2 not equal object of object 7 ?",true,./for_xx/trial201/frames/epoch0.png,./for_xx/trial201/frames/epoch1.png,./for_xx/trial201/frames/epoch2.png,./for_xx/trial201/frames/epoch3.png,./for_xx/trial201/frames/epoch4.png,./for_xx/trial201/frames/epoch5.png,./for_xx/trial201/frames/epoch6.png,./for_xx/trial201/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1354.651,1355.367,space,0.691,,1355.367,1375.049,space,19.653,,1375.049,1375.99,y,0.938,,0,39,39,21,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 5 not equal tables , then category of object 1 equal boats or category of object 3 not equal category of object 2 , else category of object 4 equal category of object 6 ?",true,./for_xx/trial105/frames/epoch0.png,./for_xx/trial105/frames/epoch1.png,./for_xx/trial105/frames/epoch2.png,./for_xx/trial105/frames/epoch3.png,./for_xx/trial105/frames/epoch4.png,./for_xx/trial105/frames/epoch5.png,./for_xx/trial105/frames/epoch6.png,./for_xx/trial105/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1375.991,1399.134,space,23.124,,1399.134,1425.865,space,26.709,,1425.865,1426.279,y,0.397,,0,40,40,12,1,"observe object 1, observe object 2, delay, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 4 equal location of object 3 , then object of object 1 not equal object of object 7 or location of object 2 equal top left , else category of object 6 equal category of object 5 ?",true,./for_xx/trial313/frames/epoch0.png,./for_xx/trial313/frames/epoch1.png,./for_xx/trial313/frames/epoch2.png,./for_xx/trial313/frames/epoch3.png,./for_xx/trial313/frames/epoch4.png,./for_xx/trial313/frames/epoch5.png,./for_xx/trial313/frames/epoch6.png,./for_xx/trial313/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1426.281,1426.738,space,0.437,,1426.738,1455.452,space,28.685,,1455.452,1455.68,n,0.223,,0,41,41,49,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, delay, observe object 5, if location of object 2 equal bottom left , then location of object 5 not equal top left or category of object 3 not equal benches , else location of object 1 not equal location of object 4 ?",false,./for_xx/trial302/frames/epoch0.png,./for_xx/trial302/frames/epoch1.png,./for_xx/trial302/frames/epoch2.png,./for_xx/trial302/frames/epoch3.png,./for_xx/trial302/frames/epoch4.png,./for_xx/trial302/frames/epoch5.png,./for_xx/trial302/frames/epoch6.png,./for_xx/nullframe.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1455.681,1456.442,space,0.742,,1456.442,1513.232,space,56.76,,1513.232,1513.728,n,0.492,,0,42,42,3,1,"observe object 1, observe object 2, observe object 3, observe object 4, delay, observe object 5, observe object 6, observe object 7, if location of object 6 not equal location of object 7 , then location of object 5 equal top right , else location of object 2 not equal location of object 3 or location of object 1 equal location of object 4 ?",false,./for_xx/trial7/frames/epoch0.png,./for_xx/trial7/frames/epoch1.png,./for_xx/trial7/frames/epoch2.png,./for_xx/trial7/frames/epoch3.png,./for_xx/trial7/frames/epoch4.png,./for_xx/trial7/frames/epoch5.png,./for_xx/trial7/frames/epoch6.png,./for_xx/trial7/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1513.728,1515.75,space,1.998,,1515.75,1573.303,space,57.523,,1573.303,1573.667,y,0.359,,0,43,43,46,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if category of object 3 not equal lighting or category of object 7 not equal category of object 6 , then category of object 1 equal category of object 2 , else category of object 4 equal category of object 5 ?",true,./for_xx/trial101/frames/epoch0.png,./for_xx/trial101/frames/epoch1.png,./for_xx/trial101/frames/epoch2.png,./for_xx/trial101/frames/epoch3.png,./for_xx/trial101/frames/epoch4.png,./for_xx/trial101/frames/epoch5.png,./for_xx/trial101/frames/epoch6.png,./for_xx/trial101/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1573.668,1574.723,space,1.038,,1574.723,1598.9,space,24.155,,1598.9,1599.357,n,0.453,,0,44,44,2,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, if location of object 3 not equal top right or location of object 2 equal top left , then location of object 1 equal top left , else location of object 4 not equal location of object 5 ?",false,./for_xx/trial0/frames/epoch0.png,./for_xx/trial0/frames/epoch1.png,./for_xx/trial0/frames/epoch2.png,./for_xx/trial0/frames/epoch3.png,./for_xx/trial0/frames/epoch4.png,./for_xx/trial0/frames/epoch5.png,./for_xx/nullframe.png,./for_xx/nullframe.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1599.358,1600.634,space,1.252,,1600.635,1618.519,space,17.851,,1618.519,1618.833,n,0.308,,0,45,45,19,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 3 not equal boats , then category of object 6 not equal category of object 5 , else category of object 4 equal category of object 1 and category of object 2 not equal tables ?",false,./for_xx/trial102/frames/epoch0.png,./for_xx/trial102/frames/epoch1.png,./for_xx/trial102/frames/epoch2.png,./for_xx/trial102/frames/epoch3.png,./for_xx/trial102/frames/epoch4.png,./for_xx/trial102/frames/epoch5.png,./for_xx/trial102/frames/epoch6.png,./for_xx/nullframe.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1618.834,1619.391,space,0.532,,1619.391,1636.404,space,16.989,,1636.404,1636.661,y,0.243,,0,46,46,25,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if location of object 1 equal location of object 4 , then location of object 5 not equal bottom left , else location of object 6 equal location of object 3 or location of object 2 equal top left ?",true,./for_xx/trial4/frames/epoch0.png,./for_xx/trial4/frames/epoch1.png,./for_xx/trial4/frames/epoch2.png,./for_xx/trial4/frames/epoch3.png,./for_xx/trial4/frames/epoch4.png,./for_xx/trial4/frames/epoch5.png,./for_xx/trial4/frames/epoch6.png,./for_xx/nullframe.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1636.662,1637.144,space,0.456,,1637.144,1653.573,space,16.406,,1653.573,1653.83,n,0.245,,0,47,47,18,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if category of object 6 not equal category of object 3 , then category of object 7 equal category of object 2 and category of object 1 not equal couches , else category of object 4 equal category of object 5 ?",false,./for_xx/trial103/frames/epoch0.png,./for_xx/trial103/frames/epoch1.png,./for_xx/trial103/frames/epoch2.png,./for_xx/trial103/frames/epoch3.png,./for_xx/trial103/frames/epoch4.png,./for_xx/trial103/frames/epoch5.png,./for_xx/trial103/frames/epoch6.png,./for_xx/trial103/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1653.832,1654.42,space,0.557,,1654.421,1678.322,space,23.868,,1678.322,1678.516,y,0.189,,0,48,48,29,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 8 not equal object of object 1 , then object of object 3 not equal object of object 5 and object of object 4 not equal object of object 7 , else object of object 2 equal object of object 6 ?",true,./for_xx/trial206/frames/epoch0.png,./for_xx/trial206/frames/epoch1.png,./for_xx/trial206/frames/epoch2.png,./for_xx/trial206/frames/epoch3.png,./for_xx/trial206/frames/epoch4.png,./for_xx/trial206/frames/epoch5.png,./for_xx/trial206/frames/epoch6.png,./for_xx/trial206/frames/epoch7.png
,,,,,204822,001,2024-02-14_15h09.37.552,iwisdm_med_pcy,2023.2.3,MacIntel,62.5,1678.517,1679.037,space,0.495,,1679.037,1702.669,space,23.61,,1702.669,1703.124,n,0.451,,0,49,49,26,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 7 equal object of object 1 , then object of object 3 not equal object of object 5 or object of object 4 equal object of object 8 , else object of object 6 not equal object of object 2 ?",false,./for_xx/trial200/frames/epoch0.png,./for_xx/trial200/frames/epoch1.png,./for_xx/trial200/frames/epoch2.png,./for_xx/trial200/frames/epoch3.png,./for_xx/trial200/frames/epoch4.png,./for_xx/trial200/frames/epoch5.png,./for_xx/trial200/frames/epoch6.png,./for_xx/trial200/frames/epoch7.png
