new_trial.started,new_trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,continue_from_intro.keys,continue_from_intro.rt,continue_from_intro.duration,frame0_2.started,frame0_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ending.started,ending.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instruction,action,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,8346.9863,8347.3572,space,0.3495,,8347.3573,8372.5554,space,25.1711,,8372.5555,8375.0887,n,2.5174,,0,34,34,28,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 7 equal top right , then location of object 3 equal location of object 5 and location of object 4 equal location of object 2 , else location of object 1 not equal location of object 6 ?",false,./for_xx/trial3/frames/epoch0.png,./for_xx/trial3/frames/epoch1.png,./for_xx/trial3/frames/epoch2.png,./for_xx/trial3/frames/epoch3.png,./for_xx/trial3/frames/epoch4.png,./for_xx/trial3/frames/epoch5.png,./for_xx/trial3/frames/epoch6.png,./for_xx/trial3/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,8375.1042,8375.7059,space,0.5834,,8375.706,8450.2049,space,74.4754,,8450.205,8450.7215,y,0.5023,,0,35,35,17,1,"observe object 1, observe object 2, observe object 3, delay, observe object 4, observe object 5, observe object 6, observe object 7, if category of object 6 not equal category of object 7 or category of object 2 equal tables , then category of object 5 not equal category of object 4 , else category of object 1 not equal category of object 3 ?",true,./for_xx/trial104/frames/epoch0.png,./for_xx/trial104/frames/epoch1.png,./for_xx/trial104/frames/epoch2.png,./for_xx/trial104/frames/epoch3.png,./for_xx/trial104/frames/epoch4.png,./for_xx/trial104/frames/epoch5.png,./for_xx/trial104/frames/epoch6.png,./for_xx/trial104/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,8450.7354,8451.0894,space,0.3355,,8451.0894,9258.4941,space,807.3858,,9258.4942,9258.8939,y,0.3837,,0,36,36,16,1,"observe object 1, observe object 2, delay, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 6 not equal category of object 5 and location of object 3 equal bottom right , then object of object 1 equal object of object 2 , else location of object 4 equal top left ?",true,./for_xx/trial309/frames/epoch0.png,./for_xx/trial309/frames/epoch1.png,./for_xx/trial309/frames/epoch2.png,./for_xx/trial309/frames/epoch3.png,./for_xx/trial309/frames/epoch4.png,./for_xx/trial309/frames/epoch5.png,./for_xx/trial309/frames/epoch6.png,./for_xx/trial309/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9258.9071,9259.4935,space,0.5687,,9259.4935,9272.2106,space,12.6845,,9272.2107,9272.6605,y,0.4349,,0,37,37,34,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, delay, observe object 5, if category of object 3 equal cars , then category of object 4 equal tables or location of object 5 not equal location of object 2 , else location of object 1 equal top left ?",true,./for_xx/trial318/frames/epoch0.png,./for_xx/trial318/frames/epoch1.png,./for_xx/trial318/frames/epoch2.png,./for_xx/trial318/frames/epoch3.png,./for_xx/trial318/frames/epoch4.png,./for_xx/trial318/frames/epoch5.png,./for_xx/trial318/frames/epoch6.png,./for_xx/nullframe.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9272.6729,9273.0781,space,0.3831,,9273.0781,9299.6268,space,26.5166,,9299.6269,9299.9435,n,0.3011,,0,38,38,6,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 8 equal object of object 2 or object of object 4 not equal object of object 1 , then object of object 3 equal object of object 6 , else object of object 5 not equal object of object 7 ?",false,./for_xx/trial202/frames/epoch0.png,./for_xx/trial202/frames/epoch1.png,./for_xx/trial202/frames/epoch2.png,./for_xx/trial202/frames/epoch3.png,./for_xx/trial202/frames/epoch4.png,./for_xx/trial202/frames/epoch5.png,./for_xx/trial202/frames/epoch6.png,./for_xx/trial202/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9299.9594,9300.5601,space,0.5833,,9300.5601,9353.3594,space,52.7726,,9353.3595,9353.6425,n,0.2673,,0,39,39,0,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if location of object 1 not equal location of object 8 or location of object 2 equal location of object 6 , then location of object 5 not equal location of object 7 , else location of object 3 equal location of object 4 ?",false,./for_xx/trial9/frames/epoch0.png,./for_xx/trial9/frames/epoch1.png,./for_xx/trial9/frames/epoch2.png,./for_xx/trial9/frames/epoch3.png,./for_xx/trial9/frames/epoch4.png,./for_xx/trial9/frames/epoch5.png,./for_xx/trial9/frames/epoch6.png,./for_xx/trial9/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9353.658,9353.9593,space,0.2833,,9353.9594,9405.5424,space,51.5562,,9405.5425,9405.8253,n,0.2672,,0,40,40,18,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if category of object 6 not equal category of object 3 , then category of object 7 equal category of object 2 and category of object 1 not equal couches , else category of object 4 equal category of object 5 ?",false,./for_xx/trial103/frames/epoch0.png,./for_xx/trial103/frames/epoch1.png,./for_xx/trial103/frames/epoch2.png,./for_xx/trial103/frames/epoch3.png,./for_xx/trial103/frames/epoch4.png,./for_xx/trial103/frames/epoch5.png,./for_xx/trial103/frames/epoch6.png,./for_xx/trial103/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9405.8409,9406.2419,space,0.3838,,9406.2419,9432.3249,space,26.0511,,9432.3249,9432.625,y,0.284,,0,41,41,29,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 8 not equal object of object 1 , then object of object 3 not equal object of object 5 and object of object 4 not equal object of object 7 , else object of object 2 equal object of object 6 ?",true,./for_xx/trial206/frames/epoch0.png,./for_xx/trial206/frames/epoch1.png,./for_xx/trial206/frames/epoch2.png,./for_xx/trial206/frames/epoch3.png,./for_xx/trial206/frames/epoch4.png,./for_xx/trial206/frames/epoch5.png,./for_xx/trial206/frames/epoch6.png,./for_xx/trial206/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9432.6398,9432.9252,space,0.2662,,9432.9252,9448.9415,space,15.9931,,9448.9416,9449.1746,y,0.2172,,0,42,42,44,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if category of object 3 equal category of object 4 , then category of object 1 not equal category of object 2 , else category of object 7 equal category of object 8 and category of object 6 equal category of object 5 ?",false,./for_xx/trial107/frames/epoch0.png,./for_xx/trial107/frames/epoch1.png,./for_xx/trial107/frames/epoch2.png,./for_xx/trial107/frames/epoch3.png,./for_xx/trial107/frames/epoch4.png,./for_xx/trial107/frames/epoch5.png,./for_xx/trial107/frames/epoch6.png,./for_xx/trial107/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9449.1872,9450.0246,space,0.8157,,9450.0246,9473.7232,space,23.6778,,9473.7233,9475.5577,n,1.8172,,0,43,43,15,1,"observe object 1, observe object 2, delay, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if object of object 5 equal object of object 1 , then category of object 2 not equal cars , else object of object 7 not equal object of object 4 and object of object 3 not equal object of object 6 ?",false,./for_xx/trial300/frames/epoch0.png,./for_xx/trial300/frames/epoch1.png,./for_xx/trial300/frames/epoch2.png,./for_xx/trial300/frames/epoch3.png,./for_xx/trial300/frames/epoch4.png,./for_xx/trial300/frames/epoch5.png,./for_xx/trial300/frames/epoch6.png,./for_xx/trial300/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9475.5703,9476.1068,space,0.5165,,9476.1069,9493.8742,space,17.7435,,9493.8742,9494.1901,y,0.3009,,0,44,44,20,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 5 equal location of object 6 and object of object 3 equal object of object 2 , then category of object 7 equal couches , else object of object 1 not equal object of object 4 ?",true,./for_xx/trial308/frames/epoch0.png,./for_xx/trial308/frames/epoch1.png,./for_xx/trial308/frames/epoch2.png,./for_xx/trial308/frames/epoch3.png,./for_xx/trial308/frames/epoch4.png,./for_xx/trial308/frames/epoch5.png,./for_xx/trial308/frames/epoch6.png,./for_xx/nullframe.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9494.2024,9698.8037,space,204.5759,,9698.8038,9711.0043,space,12.1525,,9711.0044,9711.3708,n,0.352,,0,45,45,9,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 6 not equal location of object 5 , then location of object 3 equal top left or location of object 2 not equal location of object 1 , else location of object 4 not equal location of object 7 ?",false,./for_xx/trial8/frames/epoch0.png,./for_xx/trial8/frames/epoch1.png,./for_xx/trial8/frames/epoch2.png,./for_xx/trial8/frames/epoch3.png,./for_xx/trial8/frames/epoch4.png,./for_xx/trial8/frames/epoch5.png,./for_xx/trial8/frames/epoch6.png,./for_xx/nullframe.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9711.384,9711.87,space,0.4665,,9711.8701,9730.2703,space,18.3815,,9730.2704,9730.5876,n,0.3003,,0,46,46,43,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 1 not equal benches and category of object 2 not equal category of object 4 , then category of object 3 equal tables , else category of object 6 equal category of object 5 ?",false,./for_xx/trial100/frames/epoch0.png,./for_xx/trial100/frames/epoch1.png,./for_xx/trial100/frames/epoch2.png,./for_xx/trial100/frames/epoch3.png,./for_xx/trial100/frames/epoch4.png,./for_xx/trial100/frames/epoch5.png,./for_xx/nullframe.png,./for_xx/nullframe.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9730.602,9730.9378,space,0.3217,,9730.9379,9749.9037,space,18.9352,,9749.9037,9750.154,n,0.2356,,0,47,47,39,1,"observe object 1, observe object 2, observe object 3, delay, observe object 4, observe object 5, observe object 6, observe object 7, if object of object 6 not equal object of object 4 , then location of object 5 equal bottom right , else object of object 7 not equal object of object 3 and category of object 1 not equal category of object 2 ?",false,./for_xx/trial319/frames/epoch0.png,./for_xx/trial319/frames/epoch1.png,./for_xx/trial319/frames/epoch2.png,./for_xx/trial319/frames/epoch3.png,./for_xx/trial319/frames/epoch4.png,./for_xx/trial319/frames/epoch5.png,./for_xx/trial319/frames/epoch6.png,./for_xx/trial319/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9750.1671,9750.3539,space,0.1668,,9750.354,9810.9862,space,60.6002,,9810.9863,9811.4196,y,0.4174,,0,48,48,48,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if location of object 3 equal location of object 5 and object of object 2 not equal object of object 7 , then object of object 1 not equal object of object 4 , else object of object 8 equal object of object 6 ?",true,./for_xx/trial305/frames/epoch0.png,./for_xx/trial305/frames/epoch1.png,./for_xx/trial305/frames/epoch2.png,./for_xx/trial305/frames/epoch3.png,./for_xx/trial305/frames/epoch4.png,./for_xx/trial305/frames/epoch5.png,./for_xx/trial305/frames/epoch6.png,./for_xx/trial305/frames/epoch7.png
,,,,,mark,001,2024-02-15_01h18.12.629,iwisdm_med_pcy,2023.2.3,MacIntel,59.88023952,9811.4323,9811.9532,space,0.5012,,9811.9533,9851.1527,space,39.1734,,9851.1527,9851.4357,n,0.2719,,0,49,49,36,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, delay, observe object 6, observe object 7, if category of object 2 not equal category of object 7 , then object of object 1 equal object of object 3 , else object of object 4 equal object of object 5 and category of object 6 not equal benches ?",false,./for_xx/trial316/frames/epoch0.png,./for_xx/trial316/frames/epoch1.png,./for_xx/trial316/frames/epoch2.png,./for_xx/trial316/frames/epoch3.png,./for_xx/trial316/frames/epoch4.png,./for_xx/trial316/frames/epoch5.png,./for_xx/trial316/frames/epoch6.png,./for_xx/trial316/frames/epoch7.png
