new_trial.started,new_trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,continue_from_intro.keys,continue_from_intro.rt,continue_from_intro.duration,frame0_2.started,frame0_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ending.started,ending.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instruction,action,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1195.997,1196.293,space,0.28,,1196.293,1224.055,space,27.74,,1224.056,1224.238,n,0.176,,0,34,34,45,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 2 equal benches , then category of object 5 equal category of object 4 , else category of object 6 not equal category of object 1 or category of object 3 equal chairs ?",false,./for_xx/trial106/frames/epoch0.png,./for_xx/trial106/frames/epoch1.png,./for_xx/trial106/frames/epoch2.png,./for_xx/trial106/frames/epoch3.png,./for_xx/trial106/frames/epoch4.png,./for_xx/trial106/frames/epoch5.png,./for_xx/trial106/frames/epoch6.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1224.241,1224.402,space,0.135,,1224.402,1243.386,space,18.96,,1243.386,1243.592,n,0.2,,0,35,35,4,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 4 not equal object of object 2 and object of object 5 not equal object of object 8 , then object of object 7 equal object of object 6 , else object of object 1 not equal object of object 3 ?",false,./for_xx/trial203/frames/epoch0.png,./for_xx/trial203/frames/epoch1.png,./for_xx/trial203/frames/epoch2.png,./for_xx/trial203/frames/epoch3.png,./for_xx/trial203/frames/epoch4.png,./for_xx/trial203/frames/epoch5.png,./for_xx/trial203/frames/epoch6.png,./for_xx/trial203/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1243.594,1243.703,space,0.086,,1243.703,1274.332,space,30.606,,1274.333,1274.902,n,0.56,,0,36,36,2,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, if location of object 3 not equal top right or location of object 2 equal top left , then location of object 1 equal top left , else location of object 4 not equal location of object 5 ?",false,./for_xx/trial0/frames/epoch0.png,./for_xx/trial0/frames/epoch1.png,./for_xx/trial0/frames/epoch2.png,./for_xx/trial0/frames/epoch3.png,./for_xx/trial0/frames/epoch4.png,./for_xx/trial0/frames/epoch5.png,./for_xx/nullframe.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1274.905,1275.04,space,0.109,,1275.04,1301.114,space,26.051,,1301.115,1301.279,n,0.159,,0,37,37,26,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 7 equal object of object 1 , then object of object 3 not equal object of object 5 or object of object 4 equal object of object 8 , else object of object 6 not equal object of object 2 ?",false,./for_xx/trial200/frames/epoch0.png,./for_xx/trial200/frames/epoch1.png,./for_xx/trial200/frames/epoch2.png,./for_xx/trial200/frames/epoch3.png,./for_xx/trial200/frames/epoch4.png,./for_xx/trial200/frames/epoch5.png,./for_xx/trial200/frames/epoch6.png,./for_xx/trial200/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1301.281,1301.432,space,0.128,,1301.433,1329.336,space,27.88,,1329.336,1329.722,n,0.376,,0,38,38,27,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 8 not equal object of object 1 , then object of object 6 not equal object of object 2 , else object of object 3 equal object of object 5 and object of object 4 not equal object of object 7 ?",false,./for_xx/trial207/frames/epoch0.png,./for_xx/trial207/frames/epoch1.png,./for_xx/trial207/frames/epoch2.png,./for_xx/trial207/frames/epoch3.png,./for_xx/trial207/frames/epoch4.png,./for_xx/trial207/frames/epoch5.png,./for_xx/trial207/frames/epoch6.png,./for_xx/trial207/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1329.724,1329.902,space,0.151,,1329.902,1364.672,space,34.746,,1364.672,1365.01,y,0.329,,0,39,39,29,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 8 not equal object of object 1 , then object of object 3 not equal object of object 5 and object of object 4 not equal object of object 7 , else object of object 2 equal object of object 6 ?",true,./for_xx/trial206/frames/epoch0.png,./for_xx/trial206/frames/epoch1.png,./for_xx/trial206/frames/epoch2.png,./for_xx/trial206/frames/epoch3.png,./for_xx/trial206/frames/epoch4.png,./for_xx/trial206/frames/epoch5.png,./for_xx/trial206/frames/epoch6.png,./for_xx/trial206/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1365.011,1365.114,space,0.086,,1365.114,1401.045,space,35.914,,1401.045,1401.278,n,0.226,,0,40,40,6,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 8 equal object of object 2 or object of object 4 not equal object of object 1 , then object of object 3 equal object of object 6 , else object of object 5 not equal object of object 7 ?",false,./for_xx/trial202/frames/epoch0.png,./for_xx/trial202/frames/epoch1.png,./for_xx/trial202/frames/epoch2.png,./for_xx/trial202/frames/epoch3.png,./for_xx/trial202/frames/epoch4.png,./for_xx/trial202/frames/epoch5.png,./for_xx/trial202/frames/epoch6.png,./for_xx/trial202/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1401.281,1401.383,space,0.073,,1401.383,1414.774,space,13.368,,1414.774,1415.086,y,0.305,,0,41,41,1,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 5 equal object of object 6 , then object of object 7 equal object of object 4 or object of object 8 not equal object of object 3 , else object of object 1 not equal object of object 2 ?",true,./for_xx/trial204/frames/epoch0.png,./for_xx/trial204/frames/epoch1.png,./for_xx/trial204/frames/epoch2.png,./for_xx/trial204/frames/epoch3.png,./for_xx/trial204/frames/epoch4.png,./for_xx/trial204/frames/epoch5.png,./for_xx/trial204/frames/epoch6.png,./for_xx/trial204/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1415.089,1415.211,space,0.102,,1415.211,1496.5,space,81.27,,1496.5,1497.325,y,0.816,,0,42,42,23,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if object of object 3 equal object of object 4 , then location of object 1 equal bottom left or location of object 2 equal location of object 5 , else category of object 6 not equal couches ?",true,./for_xx/trial306/frames/epoch0.png,./for_xx/trial306/frames/epoch1.png,./for_xx/trial306/frames/epoch2.png,./for_xx/trial306/frames/epoch3.png,./for_xx/trial306/frames/epoch4.png,./for_xx/trial306/frames/epoch5.png,./for_xx/trial306/frames/epoch6.png,./for_xx/trial306/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1497.328,1497.902,space,0.547,,1497.902,1517.718,space,19.792,,1517.718,1517.96,y,0.237,,0,43,43,16,1,"observe object 1, observe object 2, delay, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 6 not equal category of object 5 and location of object 3 equal bottom right , then object of object 1 equal object of object 2 , else location of object 4 equal top left ?",true,./for_xx/trial309/frames/epoch0.png,./for_xx/trial309/frames/epoch1.png,./for_xx/trial309/frames/epoch2.png,./for_xx/trial309/frames/epoch3.png,./for_xx/trial309/frames/epoch4.png,./for_xx/trial309/frames/epoch5.png,./for_xx/trial309/frames/epoch6.png,./for_xx/trial309/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1517.962,1518.106,space,0.12,,1518.106,1535.297,space,17.166,,1535.297,1535.525,n,0.222,,0,44,44,28,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 7 equal top right , then location of object 3 equal location of object 5 and location of object 4 equal location of object 2 , else location of object 1 not equal location of object 6 ?",false,./for_xx/trial3/frames/epoch0.png,./for_xx/trial3/frames/epoch1.png,./for_xx/trial3/frames/epoch2.png,./for_xx/trial3/frames/epoch3.png,./for_xx/trial3/frames/epoch4.png,./for_xx/trial3/frames/epoch5.png,./for_xx/trial3/frames/epoch6.png,./for_xx/trial3/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1535.527,1535.636,space,0.087,,1535.636,1569.287,space,33.629,,1569.287,1569.641,n,0.346,,0,45,45,0,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if location of object 1 not equal location of object 8 or location of object 2 equal location of object 6 , then location of object 5 not equal location of object 7 , else location of object 3 equal location of object 4 ?",false,./for_xx/trial9/frames/epoch0.png,./for_xx/trial9/frames/epoch1.png,./for_xx/trial9/frames/epoch2.png,./for_xx/trial9/frames/epoch3.png,./for_xx/trial9/frames/epoch4.png,./for_xx/trial9/frames/epoch5.png,./for_xx/trial9/frames/epoch6.png,./for_xx/trial9/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1569.643,1569.745,space,0.075,,1569.745,1588.609,space,18.842,,1588.609,1588.88,y,0.264,,0,46,46,13,1,"observe object 1, observe object 2, observe object 3, delay, observe object 4, delay, observe object 5, observe object 6, if category of object 6 equal benches and location of object 3 not equal top left , then location of object 2 not equal location of object 1 , else category of object 4 not equal category of object 5 ?",true,./for_xx/trial314/frames/epoch0.png,./for_xx/trial314/frames/epoch1.png,./for_xx/trial314/frames/epoch2.png,./for_xx/trial314/frames/epoch3.png,./for_xx/trial314/frames/epoch4.png,./for_xx/trial314/frames/epoch5.png,./for_xx/trial314/frames/epoch6.png,./for_xx/trial314/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1588.881,1588.997,space,0.093,,1588.997,1609.419,space,20.402,,1609.419,1609.611,n,0.185,,0,47,47,18,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if category of object 6 not equal category of object 3 , then category of object 7 equal category of object 2 and category of object 1 not equal couches , else category of object 4 equal category of object 5 ?",false,./for_xx/trial103/frames/epoch0.png,./for_xx/trial103/frames/epoch1.png,./for_xx/trial103/frames/epoch2.png,./for_xx/trial103/frames/epoch3.png,./for_xx/trial103/frames/epoch4.png,./for_xx/trial103/frames/epoch5.png,./for_xx/trial103/frames/epoch6.png,./for_xx/trial103/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1609.613,1609.715,space,0.082,,1609.715,1632.364,space,22.625,,1632.364,1632.662,y,0.294,,0,48,48,47,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 5 equal category of object 1 , then category of object 6 equal cars and category of object 4 equal category of object 2 , else category of object 3 not equal chairs ?",true,./for_xx/trial108/frames/epoch0.png,./for_xx/trial108/frames/epoch1.png,./for_xx/trial108/frames/epoch2.png,./for_xx/trial108/frames/epoch3.png,./for_xx/trial108/frames/epoch4.png,./for_xx/trial108/frames/epoch5.png,./for_xx/nullframe.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1632.663,1632.774,space,0.09,,1632.774,1653.027,space,20.232,,1653.027,1653.276,n,0.245,,0,49,49,39,1,"observe object 1, observe object 2, observe object 3, delay, observe object 4, observe object 5, observe object 6, observe object 7, if object of object 6 not equal object of object 4 , then location of object 5 equal bottom right , else object of object 7 not equal object of object 3 and category of object 1 not equal category of object 2 ?",false,./for_xx/trial319/frames/epoch0.png,./for_xx/trial319/frames/epoch1.png,./for_xx/trial319/frames/epoch2.png,./for_xx/trial319/frames/epoch3.png,./for_xx/trial319/frames/epoch4.png,./for_xx/trial319/frames/epoch5.png,./for_xx/trial319/frames/epoch6.png,./for_xx/trial319/frames/epoch7.png
